,id,star,comment,sentiment,snlp_result
4577,172239782,9,团购 菜品 味道 不错 朋友 两人 吃得饱 店员 服务态度 店铺 大佛 古寺 牌坊 小巷子 里 不太好 找 店面 团购 性价比 高 朋友 约 光临 牛骨 汤 味道 不错 推荐 喝汤 老坛 酸菜鱼 牛骨 汤 ,1,1
4578,73798971,6,服务态度 还好 分量 足够 环境 ,1,1
4579,633706,8,态度 不错   菜够 多会 吃不完 ,1,1
4580,5527472,5,价格 贵 分量 少 环境 ,0,1
4585,5638032,8,服务态度 孩子 喜欢 ,1,1
4586,164166476,9,分量 足 菜品 不错 环境 不错 好吃 好吃 ,1,1
4589,73798971,6,价格 不高 吃不完 味道 算 过得去 ,1,1
4590,2501098,9,味道 还好 特别 辣 好吃 山药 糕 完胜 ,1,1
4594,107377267,5,菜品 辣 小君 解决 挺     送 饮料     小君 真 可爱 ,0,1
4595,73798971,5,店铺 好找 北京路 商圈 那天 周末 吃饭 高峰 时间 进 店里 枱 客人 安静 三个 团 双人 套餐 散点 鸡排 牛排 配 黑椒 汁 份量 足 太熟 不滑 嫩 罗宋汤 酸甜 芒果 冰沙 值得 试 ,0,1
4596,633706,5,出品 便宜 丫 ,0,1
4597,2501098,6,不错 试试 酸辣 蕨 根粉 真的 很辣 辣 口味 ,1,1
4598,73798971,7,牛排 嫩 味道 不错 希望 多点 改进 ,1,1
4599,73798971,6,性价比 极高 服务 总体 不错 ,1,1
4600,5527472,4,想 吃 菜 储备 点点 失望 服务 不错 ,0,1
4601,67446384,9,好吃 好吃 超级 好吃 强雷 推荐 ,1,1
4602,4739416,9,不错   交通   还会 下次     味道 挺不错   ,1,1
4603,107377267,9,嘿嘿嘿   下次 我家 男朋友 吃 吃   哈哈哈 ,1,1
4604,158754521,5,口味 价格 偏高 菜量 偏少 ,0,1
4605,633706,8,好吃 回 一去 北京路 回去 做 好吃 不贵 吃 很饱 汤 好喝 ,1,1
4606,73798971,6,想象 中好 晚 客人 服务员 不急 不忙 坐下 招呼 懒散 上菜 倒 很快 西冷 牛排 加 10 块 加大 分量 挺 吃饱 牛肉 味 算 新鲜 肉质 价钱 太高 沙朗 好吃 味道 软嫩 配 意粉 味道 炸豆腐 想 外面 脆脆 嫩 配 酱汁 好吃 喝 沙冰 味道 不怎么样 加 糖 少 喝 腻 罗宋汤 酸酸的 浓汤 好喝 总得来说 性价比 高 下次 ,1,1
4607,633706,7,不错   肉 挺   两个 吃 足够   挺 推荐 牛排 肥肉   生 难切 ,1,1
4610,73798971,8,薯条 好吃 饮料 不错 环境 ,1,1
4611,2501098,8,星期六 晚上 北京路 天河城 店 点钟 等位 小时 多点 到位 每次 光顾 第一 感觉 服务 特别 热情 服务员 笑容 甜美 礼貌 酒店 等位 提前 点菜 麻辣 香 系列 烤鱼 系列 必点 项目 配合 凉菜 水果 沙律 清菜 正好 抵消 烤鱼 油腻 香 油辣 主食 酱油 炒饭 不错 加 小点心 吃 饱饱 关注 微信 送 饮料 上菜 速度 用餐 时间 等位 时间 短 结账 四张 券 物美价廉 值得 ,1,1
4613,5638032,8,味道 不错 上菜 很快 喜欢 推荐 ,1,1
4615,5527472,8,黄记煌 口味 不错 喜欢 下次 回去 ,1,1
4616,633706,7,环境 算 不错 吃 三四次 服务 ,1,1
4617,86045,6,划算 ,1,1
4618,73798971,7,味道 不错 环境 吵 烤 豆腐 挺好吃 ,1,1
4619,73798971,10,好评 全 满分 ,1,1
4620,633706,8,口味 上菜 很快 速度 不用 排队 ,1,1
4623,633706,8,好吃 吃 菜 环境 ,1,1
4624,172239782,0,正 ,0,1
4625,5527472,6,算 不错 小贵 口味 重 ,1,1
4626,74582725,8,讲下 服务 茶 水系 自助 服务员 态度 餐厅 环境 不错 老板娘 亲力亲为 先说 出品 榴莲 菠菜 炒饭 味道 不错 榴莲 肉 分量 足 吃不完 冰草 沙拉 味道 不错 清新 感 温泉 杂菌 味道 感觉 不错 惯 朋友 说 妈妈 煮 感觉 牛仔 骨 火候 刚刚 好吃 鸡翅 店家 点 元 这餐 70 元整 ,1,1
4627,2501098,9,超 好吃     强烈推荐 鱼 香味 烤鱼 ,1,1
4628,5527472,9,环境 优雅 适合 两个 人去 喜欢 地瓜 点 金针菇 错过 面 饮料 建议 选 酸梅汤 口感 不错 ,1,1
4632,633706,6,不错 ,1,1
4634,5527472,8,很棒 好吃 服务态度 下次 机会 还来 ,1,1
4638,633706,6,贵 环境 不错 服务员 态度 ,1,1
4639,2501098,6,选 不辣 葱 香味 不行 味道 感觉 别扭 服务 一般般 那种 热情 主动 那种 ,1,1
4641,2501098,7,上菜 慢 烤鱼 味道 不错 烤鱼 团购 券 麻辣 香锅券 合算 ,1,1
4643,5527472,6,服务 周到 就系 量少 左 d 好好 ,1,1
4644,2501098,8,两次 总体 还行 价格 不错 ,1,1
4645,164166476,10,五星 好评 探 蟹肉 蟹 煲 北京路 店 点个 赞 强烈推荐 好吃 量 划算   朋友   赞不绝口   好吃 ,1,1
4646,2501098,8,味道 偏上 凉粉 味道 豆腐 不错 ,1,1
4647,633706,9,不错 ,1,1
4651,633706,7,份量 很足 老公 两个 吃不完 环境 嘈 一点 点多 ,1,1
4652,633706,6,总体 感觉 不错 吃 鸡排 牛扒 味道 分量 缩水 ,1,1
4653,633706,6,环境   口味 行 服务 专业 含 更好 个人感觉 猪排 牛排 ,1,1
4654,5638032,7,味道 不错 符合 北方 口味 一种 家乡 菜 感觉 男朋友 湖南人 ,1,1
4656,73798971,7,不错 第二次 小吃 多点 选择 更好 ,1,1
4658,2501098,9,他家 烤鱼 香锅 超爱 吃 味道 不错 香锅 鸡翅 超赞 ,1,1
4659,165042533,6,优惠卷 试试 价格 偏高 碟头 偏 吃亏 下次 ,1,1
4661,2501098,10,环境 出品 服务 性价比 ,1,1
4663,633706,7,不错 价格 适中 机会 试试 ,1,1
4664,633706,9,老板 台湾 腔 可爱 温柔 牛扒 挺好吃 滴 ,1,1
4665,158754521,8,挺 ,1,1
4666,2501098,8,吃 烤鱼 香锅 味道 不错 ,1,1
4667,633706,8,好吃 味道 吃 ,1,1
4668,2501098,8,麻辣 烤鱼 特 好吃 第一次 光顾 比较满意 服务态度 ,1,1
4670,73798971,7,台湾 小吃 甜不辣 ## 芒果 沙冰 ## 玉米汤 ## 美式 西冷 牛排 意粉 份   粟米 汤 罗宋汤 选 冻 柠茶 杯 ## 地瓜 条       量少 较油 地点 好找 不用 排队 ,1,1
4671,2501098,8,点去 味道 不错 ,1,1
4672,5638032,7,喜欢 这家 吃饭 门店 ,1,1
4673,74582725,8,榴莲 披萨 超 好吃 份 烤肉 量 足 ,1,1
4674,633706,8,52 人超 幸运 刚到 有位 坐 开心 味道 美味 不错 ,1,1
4675,73798971,8,广场 三楼 地点 算 找 餐厅 环境 不错 感觉 聚会 地方 团购 分量 划算 分量 蛮多 几个 吃 很饱 还点 记得 沙拉 好吃 ,1,1
4676,5638032,8,服务 不错 味道 棒 喜欢 过年 名店 抢购 抢 划算 ,1,1
4680,179453956,8,不错 老乡 哈尔滨人 开 店 说 符合 重 口味 还会 服务 周到 热情 味道 很棒 推荐 ,1,1
4681,633706,7,70 元 丰盛 一餐 扒 味道 不错 汤 味道 一般般 柠乐 挺 好喝 ,1,1
4683,633706,8,分量 充足 两个 吃不完 口味 地方 找 尝试 ,1,1
4685,160789530,8,好吃 服务态度 总体 不错 ,1,1
4686,2501098,8,这家 店 最赞 服务员 态度 菜式 少 味道 真 希望 上菜 一点 ,1,1
4688,633706,8,真的 不错 份量 够 足 好吃 ,1,1
4689,2501098,8,不错 烤鱼 服务 周到 ,1,1
4691,5527472,8,味道 不错 环境 服务态度 ,1,1
4693,5638032,5,不错 总体 ,0,1
4694,633706,6,味道 不错 ,1,1
4695,5527472,5,吃 口味 ,0,1
4697,633706,8,食过 N 次 口味 出品 稳定 希望 水准 ,1,1
4699,73798971,8,挺 实惠 两份 牛扒 ,1,1
4704,633706,9,好吃 真的 很棒 没想到 东西 太 吃不完 ,1,1
4706,633706,6,性价比 不错 朋友 爱去 吃 无感 ,1,1
4708,5527472,8,味道 不错 地方 找到 还加 菜 ,1,1
4709,5527472,4,感觉 好吃 买 代金券 贵 菜量 少 ,0,1
4710,73798971,7,不错 环境 服务 ,1,1
4711,633706,8,味道 不错 分量 挺 足 算值 ,1,1
4712,5527472,8,味道 不错 服务态度 不错 环境 不错 ,1,1
4714,5527472,7,环境 不错 元旦 早 不用 等位 味道 浓 还好 ,1,1
4715,73798971,8,喜欢 味道 服务 还好 下次 还会 ,1,1
4716,2501098,8,口味 不错 环境 OK 头痛 15 字 ,1,1
4717,179651967,10,锅底 辣味 适合 口味 服务态度 店家 还会 赠送 活动 两个 人点 套餐 吃 很饱 很撑 喜欢 吃 辣 优先   五香 牛肉 ,1,1
4720,92159107,8,挺 满意 菜式 好吃   不太 喜欢 魔鬼 鱼 习惯   好吃   通菜 好吃   炒饭 满意   料 足   两个 吃 很饱   荷包 鸡 挺 特别   分量 少   几口 哈哈哈哈   饮料 不错 好评 ,1,1
4724,5527472,6,服务周到 多人时 时间 较久 鸡腿肉 味道 ,1,1
4726,4739416,8,味道 不错 等位 那家 好吃 服务 不停 倒水 ,1,1
4728,179658375,8,中午 吃 不错 不用 排队 干净 卫生 吃 两次 价格 新鲜 服务态度 不错 哥哥 小姐姐 礼貌 和善 友好 这家 新开 新 干净 感觉 不错 不错 ,1,1
4734,633706,7,三份 排 口味 环境 尚算 座位 有滴 窄 服务 ,1,1
4735,86045,8,地方 不错 环境 服务 ,1,1
4737,633706,3,服务 出品 大不如前 台湾 老板 ,0,1
4738,164166476,8,分量 超级 足   三个 够吃   味道 肉 强 推推     辣味 好吃 一点 ,1,1
4739,91361393,4,妹妹 挑 地方   服务员 冷漠   服务 ,0,1
4740,73798971,8,好吃 值得 推荐 不错 汲取 ,1,1
4743,5527472,9,不错 一如既往 每次 吃 很爽 ,1,1
4746,73798971,4,环境 不错 上菜 速度慢 口味 真的 ,0,1
4747,73798971,7,不错 一家 环境 价格 不错 ,1,1
4748,179658375,6,椰子汁 汤底 好喝 喝 汤后 赶紧 鸡 吃 煮 久 变柴 点 招牌 椰子 鸡 想 吃 另加 小孩 喜欢 吃 薯条 份 薯条 酥脆 份量 足够 ,1,1
4749,5527472,6,还行 感觉 惠州 吃 好吃 ,1,1
4750,633706,7,喜欢 ,1,1
4751,158754521,9,好吃 好看 下次 机会 新鲜 大闸蟹 上菜 工作人员 大闸蟹 抓住 哈哈哈哈 哈哈哈哈 哈哈哈 哈哈哈 ,1,1
4753,5638032,6,环境 不错 东西 排位 有位 ,1,1
4754,2501098,8,味道 不错 很爽 香辣 烤鱼 不错 ,1,1
4755,5527472,6,不错 鱼 腥 ,1,1
4757,73798971,8,值得 推荐 去过 还会 第二次 店 ,1,1
4759,179658375,8,不错 秒杀 代金券 消费 小朋友 上学 食堂 厌倦 顺便 约 午餐 光明 广场 楼 周一 午餐 原因 美食 区 安静 人气 些许 冷清 点 半只 鸡 一份 乳鸽 煲仔饭 椰子 水 感觉 配制 现场 开 煲 清甜 鸡肉 行 冰鲜 味道 不错 调料 地道 美团 秒杀 推荐 ,1,1
4760,2501098,9,烤鱼 真的 很棒 吃 上瘾 辣 香 不爱 吃 辣 爱 赞 ,1,1
4762,633706,5,配菜 小食 重点 扒 类 对得起 价格 ,0,1
4763,158754521,6,  环境 ,1,1
4764,633706,8,吃 很饱   挺好吃   人气 很足 样子 ,1,1
4765,633706,7,环境 不错 上菜 速度 很快 食物 口感 分量 很大 女生 吃不完 ,1,1
4766,4205874,8,美味 好吃 饮品 不错 时不时 点 午餐 下午茶 ,1,1
4767,73798971,8,小吃 特别 没吃过 挺 第二次 感觉 装修 服务 喜欢 店 下次 还会 ,1,1
4768,74582725,9,榴莲 主题 餐厅 喜欢 榴莲 一大 福音 ,1,1
4770,73798971,6,菜品 分量 足 牛排 牛肉 筋 味道 介绍 地理环境 还算 OK 总 算 满意 ,1,1
4771,73798971,7,地方 找到 牛排 好嫩 东西 挺 玉米汤 好喝 冰沙 鲜果 榨 总体 不错 服务 下次 还会 ,1,1
4772,73798971,7,周末 要加 钱 整体 不错 ,1,1
4773,633706,6,上菜 速度 挺快 理会 味道 挺不错 ,1,1
4774,5527472,8,n 次 依然 喜欢 它家 味道 下次 还会 ,1,1
4775,633706,8,味道 量 足 环境 服务态度 不错 总体 满意 ,1,1
4777,633706,8,味道   服务周到   环境 舒适   一级 棒 ,1,1
4778,179651967,8,男朋友 吃 好开心 老板娘 热情好客 东西 拿掉 再换 一盘 新 下次 强烈推荐 噢 ,1,1
4779,158754521,8,好吃     来过 两次     还会 ,1,1
4780,73798971,7,环境 太棒了     光明 广场 店   新店 ,1,1
4781,73798971,6,套餐 不错 随便 点点 贵辣 ,1,1
4782,117225790,8,喜欢 ,1,1
4783,168581594,8,不错 ,1,1
4786,158754521,8,感觉 逛街 累 再来 吃 美食 不错 ,1,1
4788,165042533,8,格调 菜品 不错 主题 店 ,1,1
4789,633706,8,98   块 牛扒 套餐 超值 超值 下次 北京路 ,1,1
4790,5527472,8,一家 美食 贵 好吃 ,1,1
4791,633706,8,位置 好找 北京路 天河 百货 七楼 找 午茶 过后 不用 排队 上菜 速度 三人餐 足够 三个 吃 牛扒 很大 份 吃 很饱 口味 美味 划算 还会 特别 赞 ≧ ▽ ≦ ,1,1
4792,73798971,8,棒 美味 情调 餐厅 ,1,1
4793,5638032,5,还好 ,0,1
4795,5638032,8,菜品 不错 口味 佳 店里 服务态度 ,1,1
4796,179453956,6,服务 不太 到位 人手 忽略 位置 ,1,1
4797,5527472,7,不错 喜欢 吃 两个 吃 份量 太多 ,1,1
4798,179658375,8,特别 推荐 这家 今晚 吃 两人点 118 美团 套餐 吃不完 服务态度 特别 真的 海底 捞 一比 太棒了 附加 今晚 菜式 口味 行 服务态度 点个 赞 ,1,1
4800,5527472,8,挺 环境 味道 特别 特别 ,1,1
4801,160789530,8,总体 感觉 挺不错 ,1,1
4802,2501098,8,味道 挺 服务 下次 还好 ,1,1
4803,73798971,8,味道 不错 上菜 接受 ,1,1
4805,67446384,7,不错 ,1,1
4806,5527472,7,还好 正佳 广场 感觉 好吃 点 入味 感觉 ,1,1
4807,2501098,8,每次 吃 吃 味道 鱼 服务 挺不错 还会 问 口味 ,1,1
4808,2501098,7,吃 久 感觉 挺贵 还好 买 代金券 三个 消费 三百多 选 服务 出品 ,1,1
4809,4739416,8,真的   顾客   服务 ok ,1,1
4812,73798971,8,口味 不错 环境 不错 ,1,1
4814,2501098,8,总体 不错 上菜 很快 位置 好找 ,1,1
4815,73798971,8,光明 广场 这家 店 陆陆续续 有人 男朋友 没到 纠结 先 上菜 太早 前台 接待 帅哥美女 告诉 时间 安排 上菜 服务 很棒 还好 先进 好多 人要 排队 环境 特别 蓝色 灯光 浪漫 适合 约会 地方 牛排 分量 足 好吃 比岗顶 那家 太 小吃 不错 感谢 点菜 时 美女 耐心 介绍 服务 特别 菜品 很棒 心情 跟着 胃口 强烈推荐 喔 ,1,1
4817,633706,6,骨好 硬 吖 难切 太早 丸子 超 好吃 沙拉 台湾 排 不错 餐包 汤 环境 ,1,1
4818,4739416,7,食材 新鲜 团购 价钱 合适 菜式 少 点 ,1,1
4819,158754521,8,好吃 下次 还会 ,1,1
4820,633706,7,团购 双人 套餐 牛扒 分量 很足 肉质 意 面 味道 地瓜 丸 好吃 忌廉 汤 合口味 ,1,1
4822,5527472,8,次次 逛街 选择 黄记煌 好多 朋友 推荐 吃 忠实 粉丝 送 免费 10 次 ,1,1
4825,2501098,8,好吃 特别 中辣 麻辣 推荐 噢 吃 两次 ,1,1
4826,5527472,8,不错 捧场 谢谢 店家 ,1,1
4830,633706,8,东西 好吃 女朋友 喜欢 分量 很足   第一次   希望 团购   ,1,1
4831,2501098,9,进门 服务员 热情 位置   送 零食 小吃   贴心   点 香辣虾 麻辣 牛蛙   味道 很正   辣   菜品   习惯 拍照片 没得发   哈哈哈 ,1,1
4832,73798971,8,环境 不错 地方 好找 味道 不错 份量 ,1,1
4835,4739416,7,服务 不错 倒 茶 挺 团购 划算 ,1,1
4837,74582725,9,棒棒 机会 广州 鸡 扒 皮 榴莲 好吃 ,1,1
4839,633706,5,几个 ,0,1
4840,5527472,8,菜色 口味 爱 吃 ,1,1
4841,159146980,9,吃 完 服务员 姐姐 加 哈哈哈 无限 续肉 吃 超 推荐 牛舌 沙茶 酱 绝配 荤素 搭配 吃 好腻 ,1,1
4843,73798971,6,整体 不错     油炸 豆腐 酱 超 好吃     牛排 一点 筋 吃 顺口 意 面 煮开 ,1,1
4845,73798971,8,味道 不错 服务态度 不用 排队 ,1,1
4846,633706,7,抵食 夹 大件 算 板 小小 提议 两份 套餐 内些 意粉 换些 米饭 店家 验证 过后 上餐 没问 酱汁 小孩 女士 喜欢 两种 扒类 意粉 黑椒 汁 意见 无助 ,1,1
4847,164166476,8,菜 相 不错 两个 够吃 优惠 ,1,1
4848,73798971,9,环境 舒服 牛扒 分量 很足 豆腐 好吃 薯条 脆 图 欣赏 值得 推荐 一家 北京路 光明 广场 楼 最入面 地方 很大 舒服   玉米汤   牛排 套餐   日式 炸豆腐 ,1,1
4849,73798971,8,一如既往 下次 还会 满意 满意 ,1,1
4851,5527472,7,挺 ,1,1
4853,86045,8,味道 不错 团购 便宜 下次 还会 团购 ,1,1
4854,4739416,7,团购 性价比 真系 高 贵 蚊 但系 系 抵 吃 关键 系 唔 洗 好似 x 打甘 排长龙 等位 舒舒服服 吃 ,1,1
4855,73798971,7,环境 吵 菜品 不错 菜系 团购 ,1,1
4856,2501098,8,吃 味道 不错 挺 ,1,1
4858,5638032,7,服务周到 环境 舒服 价格 实惠 ,1,1
4859,633706,8,老板 很会 做生意 门外 迎接 好赞 食品 分量 挺足滴 味道 不错 鸡柳 沙拉 略显 小气 环境 落后 厢座 位置 沙发 脏脏 商家 改进 体验 打个 80 分 ,1,1
4860,5638032,8,吃 味道 不错 服务 不错 ,1,1
4861,633706,8,量 足 吃不完 划算 ,1,1
4864,2501098,6,辣 挺 够味 做 麻 感觉 喜欢 吃 辣 朋友 试试 ,1,1
4869,5527472,8,棒 服务态度 超好 环境 不错 只不过 吃 完 点点 腻 太饱 真的 不错 ,1,1
4873,158754521,6,东方 汇 四楼 扶手 电梯 进门 感觉 不错 服务员 态度 不错 美团点 肉 蟹 煲 天气 原因 没泡 汤里 螃蟹 冷 肉质 挺不错 配料 鸡爪 马铃薯 莲藕 冬瓜 吃 咸 煮 太久 饮料 点 金桔 柠檬 葡萄 汽水 柠檬 加冰 好喝 酸 汽水 味道 喜欢 前 菜点 地瓜 丸 萝卜 萝卜 丑 切小块 一点 更好 味道 酸酸甜甜 不错 地瓜 丸 芋头 馅 挺 甜 兴趣 试试 总体 感觉 OK 螃蟹 不冷 ,1,1
4876,633706,7,扒 不错 挺好吃 西冷 口感 沙朗 肉质 松软 总体 不错 一般般 ,1,1
4877,73798971,8,挺 去过 几次 环境 挺不错 ,1,1
4879,187419272,8,不错 车仔面 好吃 ,1,1
4883,4739416,6,不错 料 足 唯一 喜欢 饭 冷 ,1,1
4884,73798971,6,不错   牛排 很大 一份   上菜 速度 慢   服务态度 不错 ,1,1
4887,633706,8,味道 不错 次次 等位 服务 ,1,1
4890,158754521,6,蟹肉 煲 超级 好吃 凉拌 土豆 好吃 凉拌 凤爪 难吃 有股 骚味 ,1,1
4892,4205874,8,好吃 实惠 很棒 赞不绝口 推荐 ,1,1
4896,73798971,7,地方 好找 环境 优雅 服务 菜品 不错 关键 美女 ,1,1
4899,633706,8,味道   物有所值   希望 品尝 ,1,1
4900,90908955,9,小姐姐 态度 超级 周末 逛 一圈 回来 超级 开心 本来 排队 坐 不来 坐 阁楼 天使 舒克 坐 哈哈哈 开心 两只 猫 一点 凶 很乖 ,1,1
4903,164661961,8,两人份 两人 吃 真的 足够 肉 特别 点名 表扬 三楼 男服务员 服务态度 超好 ,1,1
4904,5527472,8,环境 不错 本来 微辣 麻辣 还好 ,1,1
4905,633706,9,口味 服务 不错 环境 最为 满意 ,1,1
4906,2501098,8,菜品 六个 吃 拍图 ,1,1
4907,4739416,8,很久没 味道 不错 不及 排队 那间 性价比 高 服务态度 赞 ω ,1,1
4910,73798971,7,代金券 挺 实惠 味道 吃 返 寻味 ,1,1
4913,159146980,8,吃 很饱 牛肉 好吃 第二次 酸奶 雪糕 错过 ,1,1
4916,2501098,8,份量 很足 味道 服务 细心 下次 还会 ,1,1
4918,158754521,7,喜欢 吃 ,1,1
4919,2501098,6,不错 值得 鱼 好像 新鲜 ,1,1
4920,164166476,8,服务 体贴 态度 热情周到 上菜 速度 味道 很赞 支持 ,1,1
4921,73798971,8,好吃 好吃 好吃 好吃 好吃 ,1,1
4926,633706,8,团 味道 不错 吃 很饱 划算 满意 ,1,1
4927,73798971,8,东西 挺 实惠 下次 赞赞赞 ,1,1
4929,5638032,6,一般般 喜欢 妈妈 喜欢 吃 红烧 拉面 ,1,1
4930,73798971,8,日式 炸豆腐   台湾 小吃 甜不辣   英式 沙朗 牛排 意粉 份   粟米 汤 罗宋汤 选 冻 柠茶 杯   美式 西冷 牛排 意粉 份   粟米 汤 罗宋汤 选 冻 柠茶 杯   服务 挺 热情 环境 不错 成熟 沙朗 五成 西冷 两个 七成 想 想 换 吃 肉 嫩 下次 铁板 牛扒 时 真的 大烟 少 挺 适合 两个 聊聊天 ,1,1
4931,633706,8,环境 一如既往 团购 两个 牛排 店里 点餐 团购 价格 东西 喝 团购 下次 还会 团购 希望 食物 分量 质量 ,1,1
4934,73798971,7,好吃 分量 足 价格 不贵 ,1,1
4935,73798971,8,分量 很足 牛肉 很嫩 味道 不错 两样 小吃 两杯 饮料 两个 汤 两份 猪排 真的 划算 ,1,1
4939,5638032,6,好吃   羊肉 太贵 还好 ,1,1
4943,107377267,8,服务 服务员 琪琪 很棒 态度 ,1,1
4946,90908955,0,口味 ,0,1
4947,5527472,8,点 麻辣锅 中辣 想要 味道 很棒 ,1,1
4948,633706,8,北京路 光顾 好吃 用料 分量 足 建议 多来 试试 ,1,1
