,id,star,comment,sentiment,snlp_result
3035,158754521,8,味道 鸡脚 入味 不错 推荐 试试 ,1,0
3038,633706,8,,1,0
3041,633706,5,还好 玉米浓汤 好喝 ,0,0
3043,73798971,2,说 吃 好吃 牛排 ,0,0
3045,633706,4,还好 上菜 太快 东西 煮 ,0,0
3046,73798971,10,两次 喜欢 ,1,0
3053,5527472,2,想 昨天 店里 吃 晚餐 回来 吐 下泄 乏力 低烧 ,0,0
3056,5527472,4,上菜 比较慢 菜 贵 位置 ,0,0
3060,5638032,3,香 煎 小黄鱼 太多粉 包住 硬 煨 海带 太 油腻 ,0,0
3061,158754521,10,好吃 ,1,0
3062,117225790,7,店 时间 九点 十几分 完菜 九点半 吃 五分钟 时 服务员 收拾 卫生 问 桌上 摆着 调味品 餐具 拿走 尴尬 两个 人点 三个 吃不完 挺 腻 公园 前 地方 实在 没什么 吃 店 勉强 逛街 累 找个 地方 歇脚 ,1,0
3064,5527472,10,只能 说 喜欢 吃 黄记煌   喜不喜欢 ,1,0
3066,74582725,10,味道 杠杠 榴莲 味 超重 重点 推荐 榴莲 Pizza ,1,0
3067,633706,10,好吃 态度 机会 ,1,0
3070,109403441,10,有肉 煮 时间 第一次 吃 朋友 ,1,0
3073,73798971,2,.......... ,0,0
3079,633706,7,环境 不错 店 北京路 天河城 百货 但店 环境 厨房 油烟 会串 用餐 大厅 油油的 感觉 餐厅 出品 感觉 牛肉 特别 价格 一分钱 一分货 服务 不错 当天 用餐 客人 找 不到 服务员 ,1,0
3080,107377267,4,周末 加收 20 小吃 难吃 土豆丝 辣 一坨 坨   虾 还好 味道 不错 配菜 底下 玉米 豆腐 土豆 建议 店里 点 划算 少 不必要 凑单 价格 差 希望 注重 服务员 态度 管理 北京路 这家 店 有个 女服务员 态度 真的 谢谢   美团 用钱 买 免费 吃 家 ,0,0
3082,178114782,2,大差评 忘本 商家 ,0,0
3086,169458693,8,味道 ,1,0
3089,5527472,2,太 难吃 哪来 水军 说 好吃 冰冻 鸡 差点 吃 吐 ,0,0
3092,5527472,4,一般般 量 太少 四个 吃不饱 ,0,0
3098,107377267,2,服务 差到 要死 上菜 慢 最早 坐下 最迟 上菜   服务员 东西 慢到 死   动手做   再也 第二次   垃圾   空调 开 没开 热死   食物 味道 不算 好吃   重点 忍受 服务态度 服务 舒服 ,0,0
3099,164166476,2,真心 难吃 感觉 莲菜 玉米 注水 螃蟹 新鲜 烤串 不用 提了 ,0,0
3100,91361393,3,挺 食物 好吃 小菜 好吃 ,0,0
3101,164661961,10,招牌 牛腩 牛杂 煲 ,1,0
3102,73798971,10,好吃 吃 ,1,0
3107,67446384,6,算是 回头客 次来 本来 是因为 天气炎热 想 吃 雪糕 上次 雪糕 机坏 店员 说 雪糕 出售 建议 江南西 店 消费 雪糕 券 晕 上次 告诉 再来 一遭 只好 顺便 一份 摇滚 三宝 真心 偏咸 店员 送 一碟 泡 萝卜 中 ,1,0
3109,5527472,7,味道 分量 太少 团购 贵 ,1,0
3112,73798971,4,变 份量 越来越少 加量 吃饱 ,0,0
3114,5527472,8,好吃 位置 郁闷 机会 ,1,0
3115,2501098,6,一般般       随便 吃 吃     行     他贵 不贵 ,1,0
3119,5527472,3,只能 说 没鸡 套餐 点 牛 海鲜 坑爹 ,0,0
3122,73798971,10,菜品 挺 两个 吃 刚刚 牛肉 酱 七分 熟 八分熟 熟老 铁板 放上来 八分熟 全熟 好吃 建议 深 一点 好吃 闷 一点 不错 餐厅 便宜 好吃 服务 挺 ,1,0
3123,5527472,8,入味 ,1,0
3124,73798971,3,服务态度 东西 好吃 上菜 速度 慢 排队 ,0,0
3130,67446384,4,味道 服务员 态度 不怎么样 ,0,0
3134,633706,3,水果 拼盘 真的 几片 水果   玉米浓汤 看不出来   小面包 干 ,0,0
3136,74582725,8,便宜 味道 准确 说 浪费 食材 ,1,0
3144,2501098,10,味道 不错 地方 点 六个 地方 坐 ,1,0
3148,73798971,2,味道 不想 第二次 罗宋汤 好喝 柠檬茶 好喝 牛肉 好吃 意粉 好吃 炸豆腐 好吃 薯条 一般般 玉米汤 ,0,0
3161,86045,8,,1,0
3166,156593954,10,服务   嘢 食 份量 几多   味道 唔 错   脚 唔 贵   下次 黎 ,1,0
3167,74582725,10,店员 推荐 螃蟹     反正 新品     拿来 试试     肉质 鲜 ,1,0
3169,633706,10,主食 够 份量 品项 价格 水份 总价 不到 235 150 不错 算 实惠 商家 虚假 价格 搞 折 不超 折 货真价实 赞 ,1,0
3170,633706,10,介绍 讲 团购 提前 预约 五小时 吓死 挺 老板 说声 不用 五小时 菜 味 还行 上菜 顺序 错 牛扒 第一 跟着 水果 咖啡 面包 汤放 咖啡 味道 奇怪 咖啡 味 枱 时 连底 碟 羮 ,1,0
3171,2501098,3,一去 排队     十几分钟     接待员 态度   两个     点 七个 菜   放不下 说 换 张大 点 桌子     说 换     没换     说 两个   说 菜 肯定 放   两个 超挤 环境 吃饭     点 类似 酸辣粉     好吃     粉 太软   吃 酸味     粉条     点 个菇 汤     味道 淡   手 撕 包菜 咸味   辣   口水鸡 香锅 鸡翅 辣 之外     很辣     蓝莓 山药   说     问 说     服务员 态度 不好     上菜 放在 手边 走   没说 帮 放在 空 地方   服务员 慢       说好 几次   最火 结账 隔壁 桌 算     说错     一脸 样子     一句 抱歉   真的 失望     本来 期望 高     失望     还害 朋友 心情 不好       分量   反正 ,0,0
3179,5527472,6,吃 好久 忘 评价 服务 行 位置 环境 星 ,1,0
3182,5638032,7,位置 布置 空调 面区 稍热 菜 口味 行 品种 少 ,1,0
3184,2501098,8,味道 不错 评论 说 配菜 多点 几份 真的 挺大份 下次 少点些 配菜 ,1,0
3185,5638032,7,味道 偏 北方 重 口味 环境 开发票 价格 ,1,0
3189,73798971,5,购了 团购 劵 牛扒 牛肉 味 环境 ,0,0
3193,2501098,10,味道 支持 ,1,0
3198,2501098,6,有点咸 点 中辣 吃 辣 下次 要大辣 香锅 好吃 烤鱼 一条 人多 好吃 吃不完 ,1,0
3202,633706,6,吃 东西 一般般   牛扒 好吃   分量   吃 半小时 多点 吃 快点 有人 等位   美团 付 钱   环境 太暗 ,1,0
3204,5527472,2,东站 吃 味道     服务   肉   大份   吃 缩水   真的 吃 开心   朋友 吃 一点 满意 ,0,0
3205,633706,8,上菜 慢 两个 吃 挺 地方 找 ,1,0
3208,5638032,2,烂 菜 做菜 吃 长寿面 吃 二条 胶绳 出黎 ,0,0
3209,620278,8,,1,0
3210,5527472,10,服务态度 味道 分量 少 点 价格 贵 点 ,1,0
3211,5527472,10,黄记煌 感觉 海珠区 吃 ,1,0
3215,633706,6,东西 特别 牛排 不好 很饱 ,1,0
3217,633706,2,食物 不予 评论 下次 ,0,0
3221,633706,8,味道 扒 味 干身 佐少少 南瓜 球好味 下次 服务 ,1,0
3227,91361393,3,套餐 肉 少   酱汤 喝 粘糕 好吃   单点 ,0,0
3228,633706,10,,1,0
3230,158754521,2,螃蟹 水水 肉 吃 嘴巴 臭味 新鲜 ,0,0
3231,74582725,10,第一次 食 分量 支持 ,1,0
3237,4739416,8,店子 店员 态度 棒棒 哒 下次 还会 ,1,0
3238,5638032,4,火锅 牛腩 腥味 太重 汤底 好喝 ,0,0
3241,4739416,10,态度 味道 下次 还会 不错 ,1,0
3242,5527472,8,东西 几个 朋友 吃 点 好几样 ,1,0
3243,73798971,8,东西 不错 菜 菜单 菜 说 几个 服务员 挺 漂亮 ,1,0
3246,2501098,7,排队 太慢 上菜 速度 口味 不错 ,1,0
3247,160789530,3,水果 沙拉 实在 太慢 服务员 态度 很差 一脸 臭脸 ,0,0
3252,73798971,3,要加 十元 水果 吃 ,0,0
3256,620278,6,吃 不惯 甜食 别来 ,1,0
3257,86045,7,味道 份量 空调 不给力 ,1,0
3260,5527472,10,服务   味道   量   做 推荐 ,1,0
3265,163178422,4,分量 太少 吃 新鲜 牛丸 换 菜 ,0,0
3266,86045,8,去过 味道 变 ,1,0
3271,160789530,2,配意面 牛肉 沙拉 好吃 春鱼 好吃 ,0,0
3276,2501098,5,服务   食物 种类 少   味道 一般般 ,0,0
3280,5527472,8,现金 卷 团购 餐 划算 ,1,0
3281,119357852,10,套餐 算 划算 扒 一只 烤鸡 份 汤 份 饮料 喝 汤换 小吃 或旦 糕 更好 上菜 比较慢 齐要 40 多分钟 人不多 人多 估计 小时 适合 赶时间 烤鸡 入味 鸡 个头 扒 两块 味 一块 较厚 嚼 不烂 渣 老姜 奶茶 想像 好喝 很辣 不太甜 水果 茶 不错 不太 明白 飞冰 水 里 冰块 ,1,0
3282,2501098,3,便宜 没好 货   100 吃 真心 不怎么样   便宜   只能   环境 蹩脚 服务 ,0,0
3283,4739416,6,模仿 摩打 食堂 一间 餐厅 富临 旁边 中午 摩打 满座 中午 两桌 团购 饭 比摩 便宜 一半 不用 久 团购 加饭 本来 茶位 收钱 茶位 收入 团购 点 海底 世界 三文鱼 新鲜 看不出来 帮 喷枪 加热 分量 摩打 味道 ,1,0
3287,5527472,10,炒鸡 喜欢 两个 女汉纸 硬是 吃掉 三人份 量 ,1,0
3288,633706,10,有位 上菜 主菜 牛扒 几大份 肉 几嫩 这份 歺 整体 味道 现场 见到 点 99 元 双人 歺 环境 两个 坐 舒服 忌廉 汤 味道 稍微 差 一点 汤 浓 香 服务质量 ,1,0
3294,117225790,2,发票 不好 套餐 含 发票 结算 笨 脑子 ,0,0
3295,73798971,6,分量 挺足 上菜 慢 点 东西 好吃 ,1,0
3301,5527472,4,口味 正宗 广东菜 服务员 太差 喊 半天 没人来 收银台 聊天 招手 无视 ,0,0
3302,179453956,10,天气 冷 吃个 九节 虾鸡煲 上台 惊喜 九节 虾 摆设 吸引 味道 好香 九节 虾 新鲜 爽口 味道 超赞 鸡靓 皮爽 肉 嫩 份量 好足 热呼呼 鸡煲 吃 好开心 服务员 挺 勤快 上菜 换碟 加水 招呼 周到 店铺 干净 卫生 装修 风格 创意   九节 虾鸡煲   华丰 面   炸支 竹   生菜 ,1,0
3303,4739416,10,好吃 ,1,0
3305,633706,2,服务 垃圾 油烟 服务态度 不好 位置 难 找 ,0,0
3308,633706,7,特制 牛排 红色 酱料 味道 奇怪 吃 弄 餐牌 价格 牛排 原价 50 团 购买 便宜 三个 人去 不用 排队 位置 坐 真的 开心 玉米浓汤 鸡翅 泡菜 不错 反正 超值 唯一 不好 第一个 招待 男服务员 态度 拽 说 团购 出示 团购 券 网络 不好 打不开 怀疑 提前 团购 团购 时间 提前 好几个 小时 打电话 预约 男服务员 怀疑 客人 心态 服务 实在 不行 ,1,0
3313,5527472,3,分量 少少少 50 块钱 牛肉 10 15 片 服务员 打打闹闹 做事 拖拉 ,0,0
3314,5527472,3,服务员 态度 不好 环境 乱 味道 家好 ,0,0
3318,95240348,4,服务态度 差   味道 ,0,0
3319,633706,6,不用 团购 现金 服务 一般般 ,1,0
3321,5527472,3,单价 越来越 高 分量 越来越少 十几元 一份 条小 黄骨鱼 五十几 元 一份 几粒 羊肉 十几元 一份 不到 10 墨鱼 仔 十五元 条面 无语 ,0,0
3326,633706,6,味道 不用 排队 吃 ,1,0
3327,620278,2,微信 付款 时 两个 价格 折前 折后 第一次 情况 问 服务员 价格 服务员 随口答应 导致 付多 钱 服务员 说 退 只能 多付 钱 买 吃 吃饱 心情 很受 影响 ,0,0
3328,2501098,10,辣 种类 少 服务 ,1,0
3329,5527472,4,东西 感觉 不划算 吃 不开 空调 情况 ,0,0
3342,73798971,8,高大 消费 确不高 值得 推荐 日式 炸豆腐   小牛 扒 ,1,0
3343,73798971,2,难吃 扒类 烂 布渣 ,0,0
3344,67446384,8,炸鸡 好吃 推荐 酱香 鸡粒 炒饭 超级 好吃   鸡翅   特色 酱香 鸡粒 炒饭   水果 沙拉 ,1,0
3345,158754521,2,菜品 少   美团 套餐 菜品 少   另点 菜品 多一点点   搞不懂 商家 ,0,0
3346,633706,10,不错 吃 上菜 速度 很快 三人 套餐 值 棒棒 哒   牛扒   牛排   台湾 沙朗 牛排   香芋 地瓜 丸 ,1,0
3347,74582725,7,分量 菜 味道 特别 好感 ,1,0
3348,633706,5,味道 好淡 一般般 ,0,0
3351,2501098,4,感觉 还行 蓝莓 山药 喜欢 吃 吃 完 回去 整晚 舒服 吃 晚饭 没吃过 ,0,0
3356,73798971,10,份量 够 环境 静 服务员 态度 ,1,0
3358,74582725,4,只能 说   口味   吃 不惯 ,0,0
3363,73798971,7,本来 想 颗星 甜不辣 催 次 不错 ,1,0
3366,620278,2,环境 差 份 78 元 粉葛 焖 青头 鸭煲 咸到 朋友 ,0,0
3369,2501098,10,烤鱼 不错 挺好吃 价格 贵 口水鸡 ,1,0
3371,4739416,8,第一次   店好 迷你   分量 挺足 ,1,0
3377,633706,5,说 说 本次 团购 亮点 评价 会员 参考 ,0,0
3380,73798971,8,牛排 味道 送菜 时间 慢 ,1,0
3383,158754521,7,明明 点 蟹肉 煲 鸡爪 蟹肉 三个 人点 小份 够吃 还点 小菜 店员 服务态度 挺 总体 行 明明 点 蟹肉 煲 鸡爪 蟹肉 三个 人点 小份 够吃 还点 小菜 店员 服务态度 挺 总体 行 ,1,0
3384,5527472,6,太贵 点 三个 组合 锅 吃饱 两个 ,1,0
3385,2501098,6,信号 太差 团个券 搞了半天 ,1,0
3387,5527472,2,好吃 鮰 鱼 泥味 食材 差 ,0,0
3388,5527472,10,环境 ok 东西 味道 偏重 一点 服务态度 超好 ,1,0
3393,633706,8,,1,0
3396,633706,10,味道 服务 下次 消费 ,1,0
3398,633706,10,有来 有空 ,1,0
3401,74582725,8,环境 高大 坐在 店里 虚浮 炒饭 味道 not   bad ,1,0
3402,633706,10,N 次 消费 生日 庆祝 味道 价格 实惠 老板 人好 服务 当天 生日 告诉 老板 东西 送 ,1,0
3406,73798971,6,马马虎虎 普普通通 感觉 实惠 说 味道 只能 说 ok ,1,0
3407,5527472,6,位置 空调 给力 味道 懂 ,1,0
3410,107377267,2,美团 小份 蟹 煲 美团订 大蟹 煲 感觉 坑 服务态度 差 ,0,0
3414,5527472,4,味道 分店 好吃 ,0,0
3415,633706,8,服务态度 不好 一说 美团 付款 拉 黑脸 ,1,0
3420,633706,3,只能 说 吃 想 吃 第二次 想法 ,0,0
3421,5527472,10,排队 味道 四个 消费 176 用美团 直省 20 ,1,0
3422,74582725,10,挺好吃 哒 冻 这大 夏天 吃 爽歪歪 ,1,0
3426,633706,8,工作日 时间 不用 排队 不错 ,1,0
3434,67446384,10,上菜 速度 服务态度 雪糕 好吃 太酸 ,1,0
3436,172239782,10,服务 美团 怠慢 下错 帮忙 换菜 味道 挺 特别 老字号 推荐 ,1,0
3437,633706,4,服务态度 一点 不好 别桌 菜 桌 留意 吃 店长 说 道菜 贵 只能 套餐 中 上桌 抵掉 朋友 过生日 份 懒得 吵 同意 明明 工作失误 弄 硬 吃 菜   反正 沙拉 ,0,0
3440,119357852,8,拍 三张 139 三个 女生 139 双人 套餐 经济 实惠 ,1,0
3441,73798971,4,服务 付款 点 服务员 解决 说 订单号 满意 ,0,0
3444,5527472,10,味道 不错 团 两份 优惠 建议 吃饭 团购 优惠 ,1,0
3445,633706,2,服务员 你系 团购 态度 差 ,0,0
3449,159146980,10,想起 手机 先 吃 拍照 ,1,0
3451,168581594,3,口味 实话实说 烧 香口 服务 差 ,0,0
3453,164166476,4,反正 好吃   问   我弟 两个 吃   吃不饱   一点点 东西 玉米 萝卜   肉蟹 煲   反正 好吃   问   我弟 两个 吃   吃不饱   一点点 东西 玉米 萝卜   肉蟹 煲   服务   这家 反正 滴 ,0,0
3455,5527472,4,鲶鱼 很肥 好吃 地段 ,0,0
3458,74582725,8,味道 菜品 新意 ,1,0
3467,158754521,2,蟹 煲 头发 煲 鸡脚 煲 端上来 冷 服务员 说 吃 底下 点着 两根 蜡烛 醉 ,0,0
3472,633706,10,牛排 不错 吱吱 声音 很棒 一份 肉 一点 味道 不错 小餐 包 好吃 两个 吃 餐包 汤 感觉 有点咸 好像 好大 一股 味精 味道 喝 几口 喝 沙律 吃 地瓜 球 不错 紫薯 好吃 两个 吃 够 量 足 下次 还会 问 有没有 wifi 建议 弄个 wifi 点 ,1,0
3481,633706,4,广州 逛累 找 一家 西餐厅 吃 本来 想 吃 烤鱼 找到 勉强 骑过来 好吃 失望 ,0,0
3482,633706,2,服务员 态度 超级 差 上错 菜 说 一声 拿走 牛扒 难吃 牛肉 味 下次 再来 坑 ,0,0
3484,5527472,8,环境 服务 黄记煌 ,1,0
3485,190303711,4,选择 至尊 单人 鲍汁 超级 咸 建议 点 金汤 味 价格 贵   海草   红油 骨 黑 凤爪   至尊 单人 佛跳墙   华丰 伊面 ,0,0
3486,4739416,4,中午 多去 人多 桌子 少 盖饭 材料 少 ,0,0
3487,5527472,8,环境 酱汁 太 浓 服务员 提 点 酱汁 放下去 味道 ,1,0
3494,633706,10,北京 步行街 广百 百货 楼 位置 好找 本来 想 隔壁 毛 发现 人太多 临时 进 店 周五 中午 进店 搜到 团 份量 超多 食材 新鲜 口味 正宗 老板 人好 服务 推荐 ,1,0
3498,169458693,10,鱼和生 蚝 新鲜 包子 分量 很大 ,1,0
3499,633706,10,好好 食 团购 几次 ,1,0
3500,164166476,2,饮料 鲜榨 勾 水 米饭 黏糊糊 放 太多水 那碗 米饭 最小 碗 乒乓球 蟹 煲 配菜 烂烂 一点 新鲜 鸡爪 剁 指甲 细节 注重 ,0,0
3501,5638032,7,菜 有点咸 ,1,0
3504,5638032,8,不太 合口味 服务 饺子 好吃 ,1,0
3505,5527472,6,酱汁 唔 错 人均 75 唔 算 抵食 ,1,0
3506,2501098,4,位置 找   地段 繁华   排队 吃   味道 行   东西 真心 少   香锅 虾 七十多 元 估计 八九 虾   点 菜   一份 十几元   一种 五六个   马马虎虎   下次   服务员 态度 真心 不行   一点 年纪 阿姨 挺   人多 10 吃   挤死   舒服   大桌 包间   建议 卖家 多为     谢谢 阿姨     至少   意见 服务员   感谢 ,0,0
3507,73798971,4,等位 不算 久 服务 太差 牛扒 水 煮熟 放在 铁板 铁板 好多 水 醉 小吃 汤 不错 芒果 冰沙 好喝 椰奶 还行 服务 太差 服务员 影响 心情 额 下次 ,0,0
3513,5527472,7,吃 足够 辣 下次 建议 饮料 一瓶 1.25 升 雪碧要 18 块   真 贵 ,1,0
3514,633706,10,环境 服务 味道 正 ,1,0
3522,86045,10,商家 环境 服务态度 菜品 服务 足量 ,1,0
3526,172239782,3,好吃 味道 鱼 分量 建议 ,0,0
3528,2501098,4,感觉       鱼 好吃   感觉 新鲜   吃 点点 吃   服务员 年纪 大点 阿姨 挺 热情   感觉 欠 几百万 样子   是因为 团购 瞧不起 ,0,0
3530,190303711,10,招牌 精品 鲍汁 佛跳墙   金汤 石锅 大排 翅   花胶 鸡煲 翅 火锅 ,1,0
3532,5638032,10,味道 重 长寿面 好好 食 名店 抢购 60 蚊代 100 蚊 低 下次 仲会 吃 ,1,0
3534,159146980,10,服务到位 态度 借用 充电 线见 现金支付 押金 干脆 免交 人真 ,1,0
3535,4739416,6,味道 算 对得住 价钱 但系 唔 知系 咪 团购 菜单 睇 两下 收走 ,1,0
3536,109403441,10,好吃 贵 ,1,0
3542,5527472,4,味道 行 小贵 人不多 ,0,0
3543,633706,10,味道 不错 性价比 高 团购   菲力 牛排   餐包   忌廉 汤 ,1,0
3545,67446384,8,OK ,1,0
3552,73798971,7,性价比 高 味道 不错 服务员 难 喊 几次 走 没帮 点单 美团 ,1,0
3554,73798971,8,环境 不错 第一次 吃 平价 消费 地理位置 好找 下次 薯条 番茄酱 分 开放 商家 顾客 不吃 番茄酱 唯一 坐下 杯水 问 服务员 一段时间 此点 有待 提高 总体 ,1,0
3556,5527472,9,菜 团购 送 代金券 ,1,0
3557,73798971,6,点菜 上菜 一共 50 分钟 ,1,0
3559,633706,8,北京路 天河 百货 楼 门口 电梯 不到 只能 走进 搭 ,1,0
3566,86045,6,还行 价钱 贵 一点 位置 不好 ,1,0
3568,2501098,6,菜 口味 总体 不错 我点 完 东西 半个 小时 慢 提前 告知 不错 ,1,0
3574,4739416,9,团 隔壁 没位 有位 ,1,0
3577,156593954,10,字 正咯 nice ,1,0
3582,107377267,10,强力 推荐 一家 店 ,1,0
3584,2501098,10,味道 一般般 配菜 味道       价格 贵 ,1,0
3586,5527472,6,扯面 扯断 送 一根 点 海鲜 锅 两个 女生 吃 很饱 ,1,0
3587,5527472,10,果断 美味 ,1,0
3588,633706,6,空调 太冷 ,1,0
3592,5527472,8,好吃 两个 人点 锅加 小菜 就够 ,1,0
3593,633706,4,人不多   某女 服务态度 较差   口味   水果 拼盘 办法 吃 水果 味道 ,0,0
3594,179408908,8,量 好多 吃不完 肉 腻 ,1,0
3605,2501098,6,排队 还算快 上菜 漏 吃 完 ,1,0
3607,633706,2,服务 太差 东西 品质 下降 第一次 鸡柳 四根 价值 钱 我勒个 分文不值 ,0,0
3608,95240348,8,味道 点 牛柳 意 面 蒜 香 鸡翅 虾仁 炒饭 猪扒 出前 一丁 意面 出前 一丁 一般般 两个 挺好吃   蒜 香鸡 中翼 ,1,0
3609,86045,4,两人 套餐 太坑 牛腩 原价 55 块 春卷 虾饼 加 知 团购 写 菜 半小时 下单 隔壁 迟来 分钟 上菜 点 半点 菜 点半才 第一个 菜 上菜 隔壁 吃饱 真的 太好 服务 ,0,0
3611,633706,10,大件 夹 低食 空调 够劲 牛扒 好好 味 沙拉 难吃 五岩 口味 值得 一去 ,1,0
3615,2501098,10,味道 配菜 元 一份 放在 锅里 一齐 煮 味道 豉油 炒饭 18 元 正 ,1,0
3620,5527472,6,北京路 天河城 百货 楼 朋友 介绍 环境 不错 吃 东西 口味重 点 太咸 服务 满意 ,1,0
3622,633706,6,环境 不错 位置 找 149.5 套餐 好多 东西 三个 吃 高峰期 店内 服务员 人数 少 客人 应接不暇 手忙脚乱 打电话 打算 预约 店家 高峰期 排队 十分钟 真的 二十 几分 可惜 牛排 成熟度 弄 返 搞 郁闷 点个 蚝 饼 太 难吃 ,1,0
